N_RAM_RAIDS,RAM_RAIDS,CASH_TRAPPING,VANDALISM,FRAUD_ATTACK,FREGUESIA,MANUAL_ATK,NUMBER,N_CARD_TRAPPING,BURGLARY,N_CASH_TRAPPING,PERSONA2,EVENT_DATE,UNP_RATE,CARD_TRAPPING,N_LOG_ISOLATED,PHYS_ATTACK,N_PHYS_ATTACK,RECOVERED,N_UNP_RATE,GROSS_LOSS,COORD_Y,COORD_X,FREQ_ATTACK,N_LOGIC_ATK,RECOV_AMOUNT,N_FRAUD_ATTACK,N_TRANS_REVER,LOGIC_ATK,N_ATTACK_L1,DETEC_DATE,MWay_Dist,CARD_SKIMMING,PROB_ATTACKED,TRANS_REVER,EXPLO_GAS,LOG_ISOLATED,YEAR_ACOUNT,AGE,ACCOUNT_DATE,N_DENSITY,N_BURGLARY,PERSONA1,N_ATTACK_L2,N_CARD_SKIMMING,DENSITY,WITHIN1000,N_COM_DENS,INCOME,COM_DENS,INDIRECT_LOSS,LOG_NETWORK,ATM_ID,N_AGE,N_MANUAL_ATK,N_INCOME,BANK,N_EXPLO_GAS,N_ATTACK_L0,N_VANDALISM,PARISH,WITHIN500,N_FREQ_ATTACK,N_IMPLEM_TYPE,NET_LOSS,RECOV_DATE,Police_Dis,ADDRESS,ATTACK_DURATION,SUCCESS_ATTACK,N_LOG_NETWORK
0,0,0,0,0,Alvalade,0,0,0,0,0,,,2,0,0,0,0,,1,,38.75281,-9.1562,0,0,,0,0,0,,,702.97,0,1.0,0,0,0,,39,,1,0,,,0,0.00,1000,2,62,9,,0,CGD07,2,0,6,CAIXA GERAL DE DEPOSITOS,0,,0,7,0,0,,,,896.84,"Alameda Universidade, Lisbon",,,0
0,0,0,0,0,Campo de Ourique,0,1,0,0,0,,,3,0,0,0,0,,1,,38.72075,-9.15282,0,0,,0,0,0,,,1778.31,0,0.0,0,0,0,,52,,2,0,,,0,6.41,1000,2,70,18,,0,CGD06,4,0,6,CAIXA GERAL DE DEPOSITOS,0,,0,18,500,0,,,,260.85,"Rua Alexandre Herculano 53/55, Lisbon",,,0
0,0,0,0,0,Benfica,0,1,0,0,0,,,10,0,0,0,0,,3,,38.7496,-9.20329,0,0,,0,0,0,,,1005.35,0,1.2201663730541049e-61,0,0,0,,40,,4,0,,,0,33.62,1000,4,44,37,,0,CGD05,2,0,4,CAIXA GERAL DE DEPOSITOS,0,,0,21,500,0,,,,563.73,"Avenida Grao Vasco 56-58, Lisbon",,,0
0,0,0,0,0,Suo Vicente,0,2,0,0,0,,,16,0,0,0,0,,4,,38.71797,-9.11918,0,0,,0,0,0,,,4720.37,0,0.0,0,0,0,,63,,2,0,,,0,12.29,1000,2,38,9,,0,CGD04,5,0,3,CAIXA GERAL DE DEPOSITOS,0,,0,14,0,0,,,,84.79,"Rua Cruz De Santa Apolonia 2, Lisbon",,,0
0,0,0,0,0,Olivais,0,0,0,0,0,,,5,0,0,0,0,,2,,38.77559,-9.13537,0,0,,0,0,0,,,1173.74,0,8.4177144892584671e-48,0,0,0,,35,,1,0,,,0,0.16,1000,2,50,9,,0,ST38,2,0,5,BANCO SANTANDER TOTTA,0,,0,7,0,0,,,,710.12,"Aeroporto Da Portela, Lisbon",,,0
0,0,0,0,0,Alc ntara,0,2,0,0,0,,,17,0,0,0,0,,4,,38.71123,-9.18124,0,0,,0,0,0,,,388.96,0,1.0,0,0,0,,25,,1,0,,,0,0.10,1000,2,42,9,,0,ST39,1,0,4,BANCO SANTANDER TOTTA,0,,0,10,500,0,,,,504.21,"Praca Marques De Pombal 2, Lisbon",,,0
0,0,0,0,0,Carnide,0,2,0,0,0,,,13,0,0,0,0,,3,,38.75622,-9.19264,0,0,,0,0,0,,,628.97,0,4.433756471204593e-53,0,0,0,,27,,1,0,,,0,0.08,1000,2,36,9,,0,NB19,1,0,3,NOVO BANCO,0,,0,4,500,0,,,,324.03,"Avenida Lusiada 100, Lisbon",,,0
0,0,0,0,0,Lumiar,0,0,0,0,0,,,2,0,0,0,0,,1,,38.76309,-9.15955,0,0,,0,0,0,,,505.80,0,1.0,0,0,0,,35,,1,0,,,0,0.00,1000,2,56,9,,0,NB18,2,0,5,NOVO BANCO,0,,0,7,0,0,,,,463.81,"Rua Francisco Stromp, Lisbon",,,0
0,0,0,1,0,Avenidas Novas,1,2,0,0,0,6,19-Oct-2012 17:00,12,0,0,1,1,1,3,12500,38.73734,-9.16441,1,0,12500,0,0,0,0102,20-Oct-2012 10:00,587.16,0,1.0,0,0,0,2012,25,31-Dec-2012 00:00,1,0,3,010204,0,1.10,1000,2,36,18,800,0,NB17,1,1,3,NOVO BANCO,0,1,1,23,500,1,3,800,30-Nov-2012 00:00,671.55,"Avenida Jose Malhoa 195, Lisbon",0.15,1,0
0,0,0,0,1,Benfica,1,1,1,0,0,,25-Apr-2011 12:15,10,1,0,0,0,0,3,420,38.75406,-9.20565,1,0,0,1,0,0,0101,25-Apr-2011 12:30,476.39,0,1.0,0,0,0,2014,37,30-Apr-2011 00:00,4,0,4,010102,0,35.12,1000,2,38,9,0,0,NB16,2,1,3,NOVO BANCO,0,1,0,21,0,1,1,420,,1087.99,"Rua Das Pedralvas 15, Lisbon",0.3,1,0
0,0,1,0,1,Carnide,1,1,0,0,1,,25-Jun-2011 18:15,13,0,0,0,0,0,3,95,38.74751,-9.18873,1,0,0,1,0,0,0101,25-Jun-2011 20:00,550.33,0,1.0,0,0,0,2014,30,30-Jun-2011 00:00,3,0,4,010103,0,17.01,1000,2,44,18,0,0,NB15,1,1,4,NOVO BANCO,0,1,0,11,0,1,3,95,,853.58,"Rua Professor Reinaldo Dos Santos Lote 1, Lisbon",0.5,1,0
0,0,0,0,0,Marvila,0,3,0,0,0,,,22,0,0,0,0,,5,,38.75481,-9.11285,0,0,,0,0,0,,,1722.44,0,0.0,0,0,0,,47,,3,0,,,0,25.83,1000,2,26,9,,0,NB14,3,0,2,NOVO BANCO,0,,0,1,500,0,,,,205.32,"Rua Actriz Palmira Bastos 14B, Lisbon",,,0
0,0,0,0,0,Arroios,0,1,0,0,0,,,9,0,0,0,0,,2,,38.72225,-9.13934,0,0,,0,0,0,,,2939.66,0,0.0,0,0,0,,47,,1,0,,,0,1.51,1000,2,56,9,,0,NB13,3,0,5,NOVO BANCO,0,,0,22,0,0,,,,365.22,"Travessa Da Luz C/estrada Luz Avenida Lusiada C Co, Lisbon",,,0
0,0,0,0,1,Avenidas Novas,1,1,0,0,0,,23-Aug-2015 13:00,6,0,0,0,0,0,2,500,38.75009,-9.16161,1,0,0,1,1,0,0101,23-Aug-2015 15:00,724.47,0,1.0,1,0,0,2015,45,31-Aug-2015 00:00,1,0,4,010104,0,0.00,1000,2,50,9,0,0,ST35,3,1,5,BANCO SANTANDER TOTTA,0,1,0,7,500,1,3,500,,1292.06,"Avenida Professor Egas Moniz, Lisbon",0.05,1,0
0,0,0,0,0,Santo AntMnio,0,0,0,0,0,,,6,0,0,0,0,,2,,38.72196,-9.14784,0,0,,0,0,0,,,2201.18,0,0.0,0,0,0,,45,,1,0,,,0,0.00,1000,2,60,18,,0,NB11,3,0,6,NOVO BANCO,0,,0,18,500,0,,,,330.30,"Avenida Da Liberdade 195, Lisbon",,,0
0,0,0,0,0,Carnide,0,2,0,0,0,,,13,0,0,0,0,,3,,38.75622,-9.19264,0,0,,0,0,0,,,628.97,0,4.433756471204593e-53,0,0,0,,27,,1,0,,,0,0.08,1000,2,36,9,,0,NB10,1,0,3,NOVO BANCO,0,,0,4,500,0,,,,324.03,"Avenida Lusiada 100, Lisbon",,,0
0,0,0,0,0,Santo Antanio,0,1,0,0,0,,,6,0,0,0,0,,2,,38.71568,-9.14538,0,0,,0,0,0,,,2531.70,0,0.0,0,0,0,,50,,2,0,,,0,14.20,1000,2,64,18,,0,NB23,4,0,6,NOVO BANCO,0,,0,18,500,0,,,,111.28,"Rua Dom Pedro V 14, Lisbon",,,0
0,0,0,0,0,Olivais,0,0,0,0,0,,,5,0,0,0,0,,2,,38.77559,-9.13537,0,0,,0,0,0,,,1173.74,0,8.4177144892584671e-48,0,0,0,,35,,1,0,,,0,0.16,1000,2,50,9,,0,ST49,2,0,5,BANCO SANTANDER TOTTA,0,,0,7,0,0,,,,710.12,"Aeroporto Da Portela, Lisbon",,,0
0,0,0,0,0,Santo Antdnio,0,0,0,0,0,,,2,0,0,0,0,,1,,38.72241,-9.1516,0,0,,0,0,0,,,1873.26,0,0.0,0,0,0,,46,,1,0,,,0,1.49,1000,2,62,18,,0,BPI33,3,0,6,BANCO BPI S.A.,0,,0,18,500,0,,,,272.15,"Rua Braamcamp 11 a, Lisbon",,,0
0,0,0,0,0,Benfica,0,1,0,0,0,,,8,0,0,0,0,,2,,38.73487,-9.2041,0,0,,0,0,0,,,305.84,0,1.0,0,0,0,,35,,1,0,,,0,0.00,1000,2,50,9,,0,BPI32,2,0,5,BANCO BPI S.A.,0,,0,21,500,0,,,,252.06,"Rua Das Magnolias S/N, Lisbon",,,0
0,0,0,0,0,Arroios,0,1,0,0,0,,,9,0,0,0,0,,2,,38.72225,-9.13934,0,0,,0,0,0,,,2939.66,0,0.0,0,0,0,,47,,1,0,,,0,1.51,1000,2,56,9,,0,BPI31,3,0,5,BANCO BPI S.A.,0,,0,22,0,0,,,,365.22,"Praca Oriente Loja G 208, Lisbon",,,0
0,0,0,0,0,Santa Maria Maior,0,2,0,0,0,,,14,0,0,0,0,,4,,38.7107,-9.14221,0,0,,0,0,0,,,2994.28,0,0.0,0,0,0,,56,,1,0,,,0,0.34,1000,5,48,56,,0,BPI30,4,0,5,BANCO BPI S.A.,0,,0,17,500,0,,,,155.03,"Largo Do Chiado 24, Lisbon",,,0
0,0,0,0,0,Lumiar,0,1,0,0,0,,,9,0,0,0,0,,2,,38.76922,-9.17096,0,0,,0,0,0,,,1300.86,0,0.99996906650977657,0,0,0,,28,,3,0,,,0,16.55,1000,2,48,9,,0,BPI37,1,0,5,BANCO BPI S.A.,0,,0,5,0,0,,,,902.06,"Rua Fernando Lopes Graca 19, Lisbon",,,0
1,1,0,0,0,Carnide,1,1,0,0,0,,25-Feb-2010 23:10,13,0,0,1,1,1,3,30000,38.747,-9.18781,1,0,45000,0,0,0,0102,26-Feb-2010 07:30,595.16,0,1.0,0,0,0,2010,33,31-Mar-2010 00:00,4,0,2,010202,0,27.13,1000,2,44,18,15000,0,MG38,2,1,4,MONTEPIO GERAL,0,1,0,11,0,1,1,0,30-Jun-2010 00:00,903.66,"Estrada De Benfica 165-A, Lisbon",0.03,1,0
0,0,0,0,1,Benfica,1,1,0,0,0,,30-Nov-2013 18:00,7,0,0,0,0,0,2,250,38.7494,-9.19278,1,0,0,1,1,0,0101,30-Nov-2013 15:00,573.97,0,1.0,1,0,0,2014,42,31-Dec-2013 00:00,1,0,2,010104,0,0.44,1000,4,36,28,0,0,BPI35,3,1,3,BANCO BPI S.A.,0,1,0,21,0,1,3,3000,,694.24,"Estrada De Benfica 519, Lisbon",0.08,1,0
0,0,0,0,0,Marvila,0,0,0,0,0,,,4,0,0,0,0,,1,,38.75269,-9.13065,0,0,,0,0,0,,,1157.86,0,2.7755781656268285e-137,0,0,0,,45,,1,0,,,0,1.41,0,2,64,9,,0,BPI34,3,0,6,BANCO BPI S.A.,0,,0,8,0,0,,,,515.68,"Avenida Almirante Gago Coutinho S/N, Lisbon",,,0
0,0,0,0,0,Avenidas Novas,0,2,0,0,0,,,16,0,0,0,0,,4,,38.73805,-9.16185,0,0,,0,0,0,,,728.16,0,1.498751471428788e-31,0,0,0,,27,,2,0,,,0,14.69,1000,2,30,9,,0,MG35,1,0,2,MONTEPIO GERAL,0,,0,23,500,0,,,,436.00,"Avenida Columbano Bordalo Pinheiro 61-F, Lisbon",,,0
0,0,0,0,0,Avenidas Novas,0,2,0,0,0,,,12,0,0,0,0,,3,,38.7355,-9.14933,0,0,,0,0,0,,,1665.34,0,1.0020450708942051e-266,0,0,0,,51,,3,0,,,0,19.20,1000,2,50,18,,0,MG34,4,0,5,MONTEPIO GERAL,0,,0,15,0,0,,,,597.89,"Avenida Marques De Tomar 5, Lisbon",,,0
0,0,0,0,1,Carnide,1,1,0,0,0,,09-Sep-2013 10:00,7,0,0,0,0,0,2,580,38.75002,-9.18017,1,0,0,1,0,0,0101,09-Sep-2013 19:30,676.24,1,1.0,0,0,0,2013,30,30-Jul-2013 12:00,1,0,2,010101,1,4.04,0,2,60,18,0,0,BPI39,1,1,6,BANCO BPI S.A.,0,1,0,11,0,1,1,580,,851.82,"Avenida Lusiada Loja 705, Lisbon",4,1,0
0,0,0,0,0,Arroios,0,1,0,0,0,,,9,0,0,0,0,,2,,38.72225,-9.13934,0,0,,0,0,0,,,2939.66,0,0.0,0,0,0,,47,,1,0,,,0,1.51,1000,2,56,9,,0,BPI38,3,0,5,BANCO BPI S.A.,0,,0,22,0,0,,,,365.22,"Rua Cidade Universitaria, Lisbon",,,0
0,0,0,0,0,Santa Maria Maior,0,2,0,0,0,,,16,0,0,0,0,,4,,38.71083,-9.14094,0,0,,0,0,0,,,3087.79,0,0.0,0,0,0,,59,,1,0,,,0,4.98,1000,5,44,75,,0,MG31,5,0,4,MONTEPIO GERAL,0,,0,17,500,0,,,,131.64,"Rua Garrett 62, Lisbon",,,0
0,0,0,0,0,Alvalade,0,1,0,0,0,,,3,0,0,0,0,,1,,38.74897,-9.14782,0,0,,0,0,0,,,1445.75,0,0.0,0,0,0,,42,,4,0,,,0,32.08,1000,2,58,9,,0,MG30,3,0,6,MONTEPIO GERAL,0,,0,7,500,0,,,,121.60,"Campo Grande 10-E, Lisbon",,,0
0,0,0,0,0,Santa Maria Maior,0,2,0,0,0,,,13,0,0,0,0,,3,,38.70864,-9.14143,0,0,,0,0,0,,,3160.59,0,0.0,0,0,0,,63,,2,0,,,0,6.87,1000,4,38,28,,0,MG33,5,0,3,MONTEPIO GERAL,0,,0,17,0,0,,,,116.82,"Rua Serpa Pinto 7, Lisbon",,,0
0,0,0,0,0,Alvalade,0,0,0,0,0,,,2,0,0,0,0,,1,,38.74549,-9.14582,0,0,,0,0,0,,,1674.20,0,0.0,0,0,0,,42,,3,0,,,0,16.37,1000,2,62,9,,0,MG32,3,0,6,MONTEPIO GERAL,0,,0,7,500,0,,,,467.07,"Rua Entrecampos 28, Lisbon",,,0
0,0,1,0,1,Alvalade,1,1,0,0,1,,17-May-2013 18:45,4,0,0,0,0,0,1,50,38.75864,-9.14138,1,0,0,1,0,0,0101,23-May-2013 17:00,646.96,0,1.0,0,0,0,2014,37,31-May-2013 00:00,1,0,4,010103,0,0.00,0,2,58,9,0,0,ST28,2,1,6,BANCO SANTANDER TOTTA,0,1,0,7,0,1,3,50,,1101.62,"Avenida Do Brasil 101, Lisbon",0.5,1,0
0,0,0,0,0,Avenidas Novas,0,1,0,0,0,,,13,0,0,0,0,,3,,38.73204,-9.1521,0,0,,0,0,0,,,1748.90,0,0.0,0,0,0,,50,,1,0,,,0,4.83,1000,2,38,18,,0,NB20,4,0,3,NOVO BANCO,0,,0,15,0,0,,,,448.74,"Avenida Antonio Augusto De Aguiar, Lisbon",,,0
0,0,0,0,0,Arroios,0,1,0,0,0,,,9,0,0,0,0,,2,,38.72225,-9.13934,0,0,,0,0,0,,,2939.66,0,0.0,0,0,0,,47,,1,0,,,0,1.51,1000,2,56,9,,0,ST14,3,0,5,BANCO SANTANDER TOTTA,0,,0,22,0,0,,,,365.22,"Centro Congressos - PC Das Industrias, Lisbon",,,0
0,0,0,0,0,Alcgntara,0,2,0,0,0,,,18,0,0,0,0,,4,,38.70411,-9.18289,0,0,,0,0,0,,,700.22,0,2.5273211263763191e-11,0,0,0,,25,,4,0,,,0,31.19,1000,2,34,18,,0,CGD98,1,0,3,CAIXA GERAL DE DEPOSITOS,0,,0,10,0,0,,,,456.75,"Rua Luis De Camoes 133-B, Lisbon",,,0
0,0,0,0,0,Suo Vicente,0,2,0,0,0,,,18,0,0,0,0,,4,,38.72674,-9.11145,0,0,,0,0,0,,,4333.17,0,0.0,0,0,0,,54,,2,0,,,0,6.65,0,2,32,9,,0,CGD99,4,0,3,CAIXA GERAL DE DEPOSITOS,0,,0,12,0,0,,,,1261.70,"Rua Xabregas 52, Lisbon",,,0
0,0,0,0,0,Avenidas Novas,0,1,0,0,0,,,12,0,0,0,0,,3,,38.73092,-9.14817,0,0,,0,0,0,,,2071.50,0,0.0,0,0,0,,55,,2,0,,,0,8.58,1000,4,48,37,,0,CGD94,4,0,5,CAIXA GERAL DE DEPOSITOS,0,,0,22,0,0,,,,219.33,"Rua Tomas Ribeiro 65/69, Lisbon",,,0
0,0,0,0,0,Avenidas Novas,0,2,0,0,0,,,12,0,0,0,0,,3,,38.73345,-9.14712,0,0,,0,0,0,,,1954.92,0,0.0,0,0,0,,50,,2,0,,,0,6.74,1000,5,38,47,,0,CGD95,4,0,3,CAIXA GERAL DE DEPOSITOS,0,,0,22,0,0,,,,514.08,"Avenida 5 De Outubro 157, Lisbon",,,0
0,0,0,0,0,Santo Antanio,0,0,0,0,0,,,6,0,0,0,0,,2,,38.71815,-9.14446,0,0,,0,0,0,,,2541.52,0,0.0,0,0,0,,51,,1,0,,,0,1.25,1000,2,64,18,,0,CGD96,4,0,6,CAIXA GERAL DE DEPOSITOS,0,,0,18,500,0,,,,260.92,"Avenida Da Liberdade 89, Lisbon",,,0
0,0,0,0,0,Campo de Ourique,0,1,0,0,0,,,4,0,0,0,0,,1,,38.71951,-9.15576,0,0,,0,0,0,,,1548.51,0,0.0,0,0,0,,52,,2,0,,,0,11.08,1000,2,54,18,,0,CGD97,4,0,5,CAIXA GERAL DE DEPOSITOS,0,,0,18,500,0,,,,102.08,"Avenida alvares Cabral 3 B, Lisbon",,,0
0,0,0,0,0,Campo de Ourique,0,1,0,0,0,,,3,0,0,0,0,,1,,38.72075,-9.15282,0,0,,0,0,0,,,1778.31,0,0.0,0,0,0,,52,,2,0,,,0,6.41,1000,2,70,18,,0,CGD90,4,0,6,CAIXA GERAL DE DEPOSITOS,0,,0,18,500,0,,,,260.85,"Rua Alexandre Herculano 53/55, Lisbon",,,0
0,0,0,0,0,Alvalade,0,0,0,0,0,,,2,0,0,0,0,,1,,38.75606,-9.13942,0,0,,0,0,0,,,960.76,0,1.0,0,0,0,,36,,2,0,,,0,6.66,1000,2,64,9,,0,CGD91,2,0,6,CAIXA GERAL DE DEPOSITOS,0,,0,7,0,0,,,,954.01,"Avenida Rio De Janeiro 50a, Lisbon",,,0
0,0,0,0,0,Marvila,0,3,0,0,0,,,22,0,0,0,0,,5,,38.75529,-9.11312,0,0,,0,0,0,,,1674.47,0,0.0,0,0,0,,47,,3,0,,,0,18.27,1000,2,26,9,,0,CGD92,3,0,2,CAIXA GERAL DE DEPOSITOS,0,,0,1,500,0,,,,235.92,"Rua Actriz Palmira Bastos 15a/b, Lisbon",,,0
0,0,1,0,1,Carnide,1,1,0,0,1,,17-Aug-2012 11:00,7,0,0,0,0,0,2,100,38.75002,-9.18017,1,0,0,1,0,0,0101,20-Aug-2012 16:00,676.24,0,1.0,0,0,0,2012,30,31-Aug-2012 00:00,1,0,4,010103,0,4.04,0,2,60,18,0,0,CGD93,1,1,6,CAIXA GERAL DE DEPOSITOS,0,1,0,11,0,1,3,100,,851.82,"Avenida Lusiada, Lisbon",3,1,0
0,0,0,0,1,Olivais,1,2,0,0,0,,17-Oct-2013 21:30,20,0,0,0,0,0,5,600,38.77697,-9.11965,1,0,0,1,1,0,0101,18-Oct-2013 15:00,690.27,0,1.0,1,0,0,2013,31,31-Oct-2013 00:00,1,0,2,010104,0,5.02,1000,2,36,9,0,0,NB22,1,1,3,NOVO BANCO,0,1,0,0,0,1,3,600,,1071.32,"Praca Norte 6, Lisbon",0.08,1,0
0,0,0,0,0,Avenidas Novas,0,1,0,0,0,,,12,0,0,0,0,,3,,38.73859,-9.1543,0,0,,0,0,0,,,1114.95,0,1.3718080679040469e-257,0,0,0,,52,,2,0,,,0,13.51,1000,2,36,9,,0,NB21,4,0,3,NOVO BANCO,0,,0,15,500,0,,,,239.21,"Avenida De Berna 45, Lisbon",,,0
0,0,0,0,0,Campo de Ourique,0,0,0,0,0,,,5,0,0,0,0,,2,,38.71765,-9.15686,0,0,,0,0,0,,,1516.46,0,0.0,0,0,0,,52,,2,0,,,0,11.08,1000,2,54,18,,0,BPI88,4,0,5,BANCO BPI S.A.,0,,0,18,500,0,,,,322.25,"Travessa Santa Quiteria 38, Lisbon",,,0
0,0,0,0,2,Lumiar,2,1,1,0,0,,20-Oct-2011 16:30,6,1,0,0,0,0,2,7400,38.75606,-9.17039,2,0,0,1,0,0,0101,06-Nov-2011 10:00,228.67,1,1.0,0,0,0,2011,42,30-Nov-2011 12:00,2,0,2,010101,1,8.06,1000,2,52,9,0,0,BPI89,3,1,5,BANCO BPI S.A.,0,1,0,7,0,1,1,7400,,875.52,"Rua Tomas Da Fonseca TR C, Lisbon",10,1,0
0,0,0,0,0,Parque das Na,0,1,0,0,0,,,5,0,0,0,0,,2,,38.76925,-9.09583,0,0,,0,0,0,,,2069.44,0,0.0,0,0,0,,54,,1,0,,,0,0.00,1000,4,64,37,,0,BPI86,4,0,6,BANCO BPI S.A.,0,,0,1,500,0,,,,608.97,"Alameda Oceanos, Lisbon",,,0
0,0,0,0,0,Santo AntMnio,0,0,0,0,0,,,5,0,0,0,0,,2,,38.72122,-9.15073,0,0,,0,0,0,,,1954.42,0,0.0,0,0,0,,47,,2,0,,,0,9.22,1000,2,52,18,,0,BPI87,3,0,5,BANCO BPI S.A.,0,,0,18,500,0,,,,378.97,"Rua Rosa Araujo 24, Lisbon",,,0
0,0,0,0,1,Benfica,1,1,1,0,0,,17-Apr-2013 13:40,7,1,0,0,0,0,2,900,38.7494,-9.19278,1,0,0,1,0,0,0101,17-Apr-2013 14:00,573.97,0,1.0,0,0,0,2014,42,30-Apr-2013 00:00,1,0,2,010102,0,0.44,1000,4,36,28,0,0,BPI84,3,1,3,BANCO BPI S.A.,0,1,0,21,0,1,1,900,,694.24,"Estrada De Benfica 519, Lisbon",0.16,1,0
0,0,0,0,2,Lumiar,2,1,0,0,0,,05-Jan-2015 05:00,6,0,0,0,0,0,2,8590,38.75579,-9.16948,2,0,0,1,0,0,0101,06-Jan-2015 07:00,307.26,2,1.0,0,0,0,2015,42,31-Jan-2015 12:00,2,0,2,010101,1,8.06,1000,2,52,9,0,0,BPI85,3,1,5,BANCO BPI S.A.,0,1,0,7,0,1,3,8590,,861.07,"Rua Tomas Da Fonseca TR G, Lisbon",24,1,0
0,0,0,0,0,Alcgntara,0,1,0,0,0,,,15,0,0,0,0,,4,,38.70349,-9.18224,0,0,,0,0,0,,,723.04,0,2.7946046993616259e-43,0,0,0,,30,,3,0,,,0,24.16,1000,2,44,18,,0,BPI82,1,0,4,BANCO BPI S.A.,0,,0,10,0,0,,,,407.39,"Rua Luis De Camoes 106-C, Lisbon",,,0
0,0,0,0,0,Campolide,0,2,0,0,0,,,13,0,0,0,0,,3,,38.73413,-9.15346,0,0,,0,0,0,,,1496.14,0,1.0793253282227521e-298,0,0,0,,47,,1,0,,,0,5.29,1000,2,50,18,,0,BP08,3,0,5,BANCO BIC PORTUGUES,0,,0,15,0,0,,,,416.93,"Avenida Antonio Augusto De Aguiar 132, Lisbon",,,0
0,0,0,0,0,Avenidas Novas,0,1,0,0,0,,,13,0,0,0,0,,3,,38.73865,-9.16332,0,0,,0,0,0,,,625.41,0,1.0,0,0,0,,48,,3,0,,,0,19.68,1000,2,44,9,,0,BPI80,3,0,4,BANCO BPI S.A.,0,,0,15,500,0,,,,551.69,"Avenida Columbano Bordalo Pinheiro 74, Lisbon",,,0
0,0,0,0,0,Marvila,0,2,0,0,0,,,18,0,0,0,0,,4,,38.74579,-9.10438,0,0,,0,0,0,,,2915.14,0,0.0,0,0,0,,55,,1,0,,,0,0.00,1000,2,36,9,,0,BPI81,4,0,3,BANCO BPI S.A.,0,,0,1,0,0,,,,705.79,"Avenida Infante Dom Henrique, Lisbon",,,0
0,0,0,0,0,Benfica,0,1,0,0,0,,,9,0,0,0,0,,2,,38.75041,-9.20155,0,0,,0,0,0,,,976.00,0,1.801257569158771e-51,0,0,0,,36,,4,0,,,0,33.62,1000,4,38,28,,0,CP63,2,0,3,BANCO COMERCIAL PORTUGUES,0,,0,21,500,0,,,,565.10,"Estrada De Benfica 711, Lisbon",,,0
0,0,0,0,0,Santa Maria Maior,0,2,0,0,0,,,13,0,0,0,0,,3,,38.71075,-9.14372,0,0,,0,0,0,,,2874.33,0,0.0,0,0,0,,59,,2,0,,,0,6.65,1000,5,34,56,,0,CP62,5,0,3,BANCO COMERCIAL PORTUGUES,0,,0,17,500,0,,,,263.36,"Praca Luis De Camoes 33, Lisbon",,,0
0,0,0,0,0,Arroios,0,2,0,0,0,,,18,0,0,0,0,,4,,38.73274,-9.13019,0,0,,0,0,0,,,3280.03,0,0.0,0,0,0,,49,,4,0,,,0,30.97,1000,4,40,28,,0,CP61,4,0,4,BANCO COMERCIAL PORTUGUES,0,,0,19,500,0,,,,547.34,"Rua Morais Soares 76 a, Lisbon",,,0
0,0,1,0,2,Avenidas Novas,2,2,0,0,1,,13-Apr-2012 19:00,14,0,0,0,0,0,4,250,38.74447,-9.16132,2,0,0,1,1,0,0101,18-Apr-2012 11:00,321.96,0,1.0,1,0,0,2012,45,30-Apr-2012 00:00,1,0,2,010103,0,1.00,1000,2,38,9,0,0,CP60,3,1,3,BANCO COMERCIAL PORTUGUES,0,1,0,15,500,1,3,250,,711.72,"Avenida Dos Combatentes, Lisbon",0.6,1,0
0,0,0,0,0,Marvila,0,2,0,0,0,,,17,0,0,0,0,,4,,38.7507,-9.11817,0,0,,0,0,0,,,1697.09,0,0.0,0,0,0,,47,,1,0,,,0,0.02,1000,2,28,9,,0,CP67,3,0,2,BANCO COMERCIAL PORTUGUES,0,,0,1,500,0,,,,445.18,"Avenida Santo Condestavel, Lisbon",,,0
0,0,0,0,0,Olivais,0,2,0,0,0,,,20,0,0,0,0,,5,,38.75993,-9.11739,0,0,,0,0,0,,,1118.48,0,1.0082020716280239e-137,0,0,0,,34,,1,0,,,0,0.00,1000,2,28,9,,0,CP66,2,0,2,BANCO COMERCIAL PORTUGUES,0,,0,0,500,0,,,,487.35,"Avenida Marechal Gomes Da Costa 37, Lisbon",,,0
0,0,0,0,0,Carnide,0,1,0,0,0,,,7,0,0,0,0,,2,,38.75002,-9.18017,0,0,,0,0,0,,,676.24,0,1.0,0,0,0,,30,,1,0,,,0,4.04,0,2,60,18,,0,CP65,1,0,6,BANCO COMERCIAL PORTUGUES,0,,0,11,0,0,,,,851.82,"Avenida Lusiada LJ 1002, Lisbon",,,0
0,0,0,0,0,Avenidas Novas,0,1,0,0,0,,,13,0,0,0,0,,3,,38.73204,-9.1521,0,0,,0,0,0,,,1748.90,0,0.0,0,0,0,,50,,1,0,,,0,4.83,1000,2,38,18,,0,CP64,4,0,3,BANCO COMERCIAL PORTUGUES,0,,0,15,0,0,,,,448.74,"Avenida Antonio Augusto De Aguiar S/N, Lisbon",,,0
0,0,0,0,0,Parque das Na,0,0,0,0,0,,,2,0,0,0,0,,1,,38.7708,-9.09772,0,0,,0,0,0,,,1843.72,0,0.0,0,0,0,,43,,2,0,,,0,7.80,1000,2,72,9,,0,ST27,3,0,6,BANCO SANTANDER TOTTA,0,,0,13,500,0,,,,458.51,"Avenida Dom Joao Ii Loja D, Lisbon",,,0
